muonID	time	pos_x	pos_y	pos_z
16	21542.5	116.478	-160.319	-131.39
16	21540	116.367	-160.165	-131.39
16	21542.5	115.808	-159.397	-131.39
16	21540	113.24	-155.861	-131.39
17	5395	91.912	-126.506	-183.07
27	12255	151.335	-0	91.59
18	175	155.901	-214.58	-94.82
16	21540	164.612	-226.569	-65.18
59	1017.5	138.035	-0	-107.64
7	20685	39.9005	122.801	-94.82
66	11560	76.4444	105.217	48.65
66	11560	72.3638	99.6003	48.65
66	11560	76.4444	105.217	23.76
66	11560	72.3638	99.6003	23.76
99	16200	100.869	-197.967	162.17
52	3320	75.0015	-147.199	125.5
-999	25550	-83.979	-164.818	-182.5
-999	25550	-83.979	-164.818	-150.323
19	5000	94.8817	-186.216	37.82
50	645	108.424	-212.795	35.92
37	405	92.4378	-181.419	18.82
53	1945	-239.775	-2.9363e-14	187.06
83	3125	78.9694	-154.986	78.67
83	3125	77.4537	-152.011	78.67
83	3127.5	64.5265	-126.64	78.67
83	3125	78.9694	-154.986	73.73
83	3125	77.4537	-152.011	73.73
83	3127.5	76.0078	-149.174	73.73
83	3127.5	74.0527	-145.337	73.73
83	3127.5	71.1199	-139.581	73.73
83	3127.5	65.4677	-128.488	73.73
83	3127.5	64.5265	-126.64	73.73
83	3125	78.9694	-154.986	71.83
83	3125	77.4537	-152.011	71.83
83	3127.5	76.0078	-149.174	71.83
83	3127.5	74.0527	-145.337	71.83
83	3127.5	71.1199	-139.581	71.83
83	3127.5	65.4677	-128.488	71.83
83	3127.5	64.5265	-126.64	71.83
83	3127.5	77.4537	-152.011	66.89
83	3130	76.0078	-149.174	66.89
83	3130	74.0527	-145.337	66.89
83	3130	71.1199	-139.581	66.89
83	3130	65.4677	-128.488	66.89
83	3130	64.5265	-126.64	66.89
83	3127.5	78.9694	-154.986	55.68
83	3127.5	77.4537	-152.011	55.68
83	3130	76.0078	-149.174	55.68
83	3130	74.0527	-145.337	55.68
83	3130	71.1199	-139.581	55.68
83	3130	65.4677	-128.488	55.68
83	3130	64.5265	-126.64	55.68
83	3127.5	77.4537	-152.011	54.35
83	3130	76.0078	-149.174	54.35
83	3130	74.0527	-145.337	54.35
83	3130	71.1199	-139.581	54.35
83	3130	65.4677	-128.488	54.35
83	3130	64.5265	-126.64	54.35
83	3127.5	77.4537	-152.011	50.93
83	3130	76.0078	-149.174	50.93
83	3130	74.0527	-145.337	50.93
83	3130	71.1199	-139.581	50.93
83	3130	65.4677	-128.488	50.93
83	3130	64.5265	-126.64	50.93
83	3127.5	77.4537	-152.011	50.36
83	3130	76.0078	-149.174	50.36
83	3130	74.0527	-145.337	50.36
83	3130	71.1199	-139.581	50.36
83	3130	65.4677	-128.488	50.36
83	3130	64.5265	-126.64	50.36
83	3130	69.3085	-136.026	48.84
83	3130	66.5482	-130.608	48.84
83	3130	66.0306	-129.592	48.84
83	3130	64.9955	-127.561	48.84
83	3130	64.7799	-127.138	48.84
83	3130	69.3085	-136.026	46.94
83	3130	66.5482	-130.608	46.94
83	3130	66.0306	-129.592	46.94
83	3130	64.9955	-127.561	46.94
83	3130	64.7799	-127.138	46.94
83	3130	69.3085	-136.026	44.66
83	3130	66.5482	-130.608	44.66
83	3130	66.0306	-129.592	44.66
83	3130	64.9955	-127.561	44.66
83	3130	64.7799	-127.138	44.66
83	3130	69.3085	-136.026	42.67
83	3130	66.5482	-130.608	42.67
83	3130	66.0306	-129.592	42.67
83	3130	64.9955	-127.561	42.67
83	3130	64.7799	-127.138	42.67
83	3130	69.3085	-136.026	41.05
83	3130	66.5482	-130.608	41.05
83	3130	66.0306	-129.592	41.05
83	3130	64.9955	-127.561	41.05
83	3130	64.7799	-127.138	41.05
83	3130	69.3085	-136.026	38.01
83	3130	66.5482	-130.608	38.01
83	3130	66.0306	-129.592	38.01
83	3130	64.9955	-127.561	38.01
83	3130	64.7799	-127.138	38.01
83	3130	69.3085	-136.026	25.09
83	3130	66.5482	-130.608	25.09
83	3130	66.0306	-129.592	25.09
83	3130	64.9955	-127.561	25.09
83	3130	64.7799	-127.138	25.09
83	3130	69.3085	-136.026	21.4167
83	3130	66.5482	-130.608	21.4167
83	3130	66.0306	-129.592	21.4167
83	3130	64.9955	-127.561	21.4167
83	3130	64.7799	-127.138	21.4167
83	3130	69.3085	-136.026	14.07
83	3130	66.5482	-130.608	14.07
83	3130	66.0306	-129.592	14.07
83	3130	64.9955	-127.561	14.07
83	3130	64.7799	-127.138	14.07
83	3130	69.3085	-136.026	12.93
83	3130	66.5482	-130.608	12.93
83	3130	66.0306	-129.592	12.93
83	3130	64.9955	-127.561	12.93
83	3130	64.7799	-127.138	12.93
83	3130	69.3085	-136.026	6.28
83	3130	66.5482	-130.608	6.28
83	3130	66.0306	-129.592	6.28
83	3130	64.9955	-127.561	6.28
83	3130	64.7799	-127.138	6.28
83	3130	69.3085	-136.026	4.22677
83	3130	66.5482	-130.608	4.22677
83	3130	66.0306	-129.592	4.22677
83	3130	64.9955	-127.561	4.22677
83	3130	64.7799	-127.138	4.22677
16	21537.5	58.7991	80.93	-43.14
22	2530	107.562	-211.102	-182.5
45	4250	97.0875	-190.545	-170.53
23	2320	260.374	-41.2393	93.87
26	7635	279.985	-44.3453	91.4
52	3315	267.412	-42.3538	73.73
69	25545	111.357	-218.551	-105.93
69	25545	111.012	-217.873	-105.93
69	25542.5	110.322	-216.519	-105.93
99	16200	137.586	-189.371	158.37
66	11560	60.9462	119.614	47.51
66	11557.5	42.9997	84.3917	47.51
66	11560	60.9462	119.614	22.43
16	21540	104.583	-205.256	-134.05
16	21542.5	92.5911	-181.72	-134.05
16	21542.5	91.302	-179.19	-134.05
16	21542.5	104.583	-205.256	-124.55
16	21545	92.5911	-181.72	-124.55
16	21545	91.302	-179.19	-124.55
16	21542.5	104.583	-205.256	-109.73
16	21545	92.5911	-181.72	-109.73
16	21545	91.302	-179.19	-109.73
14	90	152.099	-24.0901	37.06
50	645	168.707	-26.7206	29.84
50	645	167.206	-26.4828	29.84
17	5395	57.041	-111.949	-189.53
16	21545	87.938	-172.588	-72.4
19	5005	-93.7547	-129.042	120.94
77	2925	73.1669	-143.598	-61.38
71	447.5	67.5833	-132.64	-56.44
71	450	67.497	-132.47	-56.44
45	4245	-224.195	-2.74551e-14	-129.87
66	11560	92.7999	92.7999	25.28
66	11560	87.9323	87.9323	25.28
99	16200	62.8803	-193.526	166.35
69	25540	277.358	-43.9291	-79.05
45	4240	275.669	-43.6616	-78.67
18	175	281.674	-44.6128	-75.25
66	11555	80.1399	80.1399	93.87
66	11555	76.1094	76.1094	93.87
66	11560	90.2886	90.2886	88.93
66	11560	88.4697	88.4697	88.93
66	11557.5	80.1399	80.1399	88.93
66	11557.5	76.1094	76.1094	88.93
3	10520	73.6911	73.6911	66.7
23	2317.5	95.3501	95.3501	59.48
66	11555	80.1399	80.1399	53.78
66	11555	76.1094	76.1094	53.78
66	11560	90.2886	90.2886	50.17
66	11560	88.4697	88.4697	50.17
66	11557.5	76.1094	76.1094	50.17
65	22635	78.2632	-240.869	136.33
89	13565	81.0185	-249.349	107.64
22	2530	131.95	-181.613	-172.05
52	3320	47.1761	-145.193	132.15
19	5005	56.3941	-173.563	116
83	3125	82.197	-252.976	46.56
50	645	78.909	-242.857	36.8597
65	22635	78.1458	-240.508	31.74
89	13565	87.095	-268.051	25.85
26	7640	-242.453	38.4008	166.73
19	5000	61.8075	-190.224	39.72
27	12250	72.5093	-223.161	34.4
4	8155	66.2943	-204.033	9.51
53	1945	-231.193	36.6174	190.29
83	3125	50.1117	-154.228	78.1
83	3125	49.8916	-153.55	78.1
83	3125	49.5227	-152.415	78.1
83	3125	49.3205	-151.793	78.1
83	3125	47.4777	-146.121	78.1
83	3127.5	47.1304	-145.052	78.1
83	3125	50.1117	-154.228	72.97
83	3125	49.8916	-153.55	72.97
83	3125	49.5227	-152.415	72.97
83	3125	49.3205	-151.793	72.97
83	3125	47.4777	-146.121	72.97
83	3127.5	47.1304	-145.052	72.97
83	3127.5	50.1117	-154.228	72.21
83	3127.5	49.8916	-153.55	72.21
83	3127.5	49.5227	-152.415	72.21
83	3127.5	49.3205	-151.793	72.21
83	3127.5	47.4777	-146.121	72.21
83	3130	47.1304	-145.052	72.21
-999	3127.5	50.1117	-154.228	70.12
-999	3127.5	49.8916	-153.55	70.12
83	3127.5	49.5227	-152.415	70.12
83	3127.5	49.3205	-151.793	70.12
83	3127.5	47.4777	-146.121	70.12
83	3130	47.1304	-145.052	70.12
29	9695	56.8285	-174.9	68.79
83	3127.5	50.1117	-154.228	65.8105
83	3127.5	49.8916	-153.55	65.8105
83	3127.5	49.5227	-152.415	65.8105
83	3127.5	49.3205	-151.793	65.8105
83	3127.5	47.4777	-146.121	65.8105
83	3130	47.1304	-145.052	65.8105
4	8155	52.9529	-162.972	7.11862
52	3320	-144.593	22.9012	191.62
40	4870	-159.711	25.2957	149.63
63	13025	-166.498	-84.8349	95.96
27	12255	-143.834	-73.2871	53.4
19	5000	-159.218	-81.1258	51.31
12	4500	-3.56138e-14	221.459	137.09
87	1120	-96.1724	-49.0023	36.87
48	5210	-1.68387e-14	104.709	187.82
94	4860	-120.828	-61.5651	-121.89
80	1065	-256.626	-130.757	-86.84
80	1065	-256.626	-130.757	-61.57
62	10975	-233.279	-118.862	-57.96
57	460	-184.015	-93.7604	-83.42
71	450	-181.476	-92.4665	-79.81
80	1065	-256.66	-130.775	-42
80	1065	-254.984	-129.921	-42
80	1062.5	-254.44	-129.644	-42
45	4240	-247.538	-126.127	-24.14
45	4240	-247.538	-126.127	-22.1282
80	1065	-256.66	-130.775	-16.73
80	1065	-254.984	-129.921	-16.73
80	1062.5	-254.44	-129.644	-16.73
80	1065	-256.66	-130.775	-12.74
80	1065	-254.984	-129.921	-12.74
80	1062.5	-254.44	-129.644	-12.74
80	1065	-256.66	-130.775	-12.36
80	1065	-254.984	-129.921	-12.36
80	1062.5	-254.44	-129.644	-12.36
80	1062.5	-256.66	-130.775	-11.98
80	1062.5	-254.984	-129.921	-11.98
80	1060	-254.44	-129.644	-11.98
80	1065	-256.66	-130.775	-7.8
80	1065	-254.984	-129.921	-7.8
80	1062.5	-254.44	-129.644	-7.8
80	1062.5	-256.66	-130.775	-4.38
80	1062.5	-254.984	-129.921	-4.38
80	1060	-254.44	-129.644	-4.38
80	1065	-256.66	-130.775	-3.81
80	1065	-254.984	-129.921	-3.81
80	1062.5	-254.44	-129.644	-3.81
80	1065	-256.66	-130.775	-2.39292
80	1065	-254.984	-129.921	-2.39292
80	1062.5	-254.44	-129.644	-2.39292
86	13135	-4.34642e-14	270.276	-152.86
86	13135	-4.34642e-14	270.276	-151.15
7	20680	-213.133	-108.597	-30.03
57	455	-190.448	-97.0382	-18.44
7	20685	-95.1372	-48.4748	-84.75
7	20685	-94.4761	-48.138	-84.75
17	5395	-124.175	-63.2704	-80
32	13615	-125.191	-63.7879	-70.8508
32	13615	-121.466	-61.8903	-70.8508
32	13615	-120.71	-61.5046	-70.8508
32	13615	-111.355	-56.7383	-70.8508
32	13615	-108.779	-55.4258	-70.8508
32	13615	-104.036	-53.0092	-70.8508
32	13615	-101.859	-51.8997	-70.8508
32	13615	-85.4827	-43.5556	-70.8508
32	13615	-83.2913	-42.439	-70.8508
32	13615	-125.191	-63.7879	-69.93
32	13615	-121.466	-61.8903	-69.93
32	13615	-120.71	-61.5046	-69.93
32	13615	-111.355	-56.7383	-69.93
32	13615	-108.779	-55.4258	-69.93
32	13615	-104.036	-53.0092	-69.93
32	13615	-101.859	-51.8997	-69.93
32	13615	-85.4827	-43.5556	-69.93
32	13615	-83.2913	-42.439	-69.93
32	13615	-125.191	-63.7879	-69.17
32	13615	-121.466	-61.8903	-69.17
32	13615	-120.71	-61.5046	-69.17
32	13615	-111.355	-56.7383	-69.17
32	13615	-108.779	-55.4258	-69.17
32	13615	-104.036	-53.0092	-69.17
32	13615	-101.859	-51.8997	-69.17
32	13615	-85.4827	-43.5556	-69.17
32	13615	-83.2913	-42.439	-69.17
32	13615	-125.191	-63.7879	-68.22
32	13615	-121.466	-61.8903	-68.22
32	13615	-120.71	-61.5046	-68.22
32	13615	-111.355	-56.7383	-68.22
32	13615	-108.779	-55.4258	-68.22
32	13615	-104.036	-53.0092	-68.22
32	13615	-101.859	-51.8997	-68.22
32	13615	-85.4827	-43.5556	-68.22
32	13615	-83.2913	-42.439	-68.22
32	13615	-125.191	-63.7879	-65.94
32	13615	-121.466	-61.8903	-65.94
32	13615	-120.71	-61.5046	-65.94
32	13615	-111.355	-56.7383	-65.94
32	13615	-108.779	-55.4258	-65.94
32	13615	-104.036	-53.0092	-65.94
32	13615	-101.859	-51.8997	-65.94
32	13615	-85.4827	-43.5556	-65.94
32	13615	-83.2913	-42.439	-65.94
32	13615	-125.191	-63.7879	-58.53
32	13615	-121.466	-61.8903	-58.53
32	13615	-120.71	-61.5046	-58.53
32	13615	-111.355	-56.7383	-58.53
32	13615	-108.779	-55.4258	-58.53
32	13615	-104.036	-53.0092	-58.53
32	13615	-101.859	-51.8997	-58.53
32	13615	-85.4827	-43.5556	-58.53
32	13615	-83.2913	-42.439	-58.53
32	13615	-125.191	-63.7879	-55.11
32	13615	-121.466	-61.8903	-55.11
32	13615	-120.71	-61.5046	-55.11
32	13615	-111.355	-56.7383	-55.11
32	13615	-108.779	-55.4258	-55.11
32	13615	-104.036	-53.0092	-55.11
32	13615	-101.859	-51.8997	-55.11
32	13615	-85.4827	-43.5556	-55.11
32	13615	-83.2913	-42.439	-55.11
57	460	-2.97577e-14	185.044	-106.69
16	21535	-166.401	-84.7856	-22.24
57	465	-2.32604e-14	144.641	-157.04
32	13615	-125.093	-63.7382	-48.46
32	13615	-125.093	-63.7382	-43.9
94	4855	-122.482	-62.4078	-22.24
94	4862.5	-2.15869e-14	134.235	-155.9
53	1940	-274.389	-89.1545	46.37
99	16195	-187.382	-60.8841	5.14
26	7640	36.9443	233.257	191.81
99	16200	-177.261	-57.5957	92.54
27	12255	-148.988	-48.4091	54.92
19	5000	-173.924	-56.5115	52.26
29	9695	30.3337	191.519	104.41
29	9695	30.3337	191.519	101.896
69	25545	-239.966	-77.9696	-145.83
45	4245	-230.75	-74.9752	-125.5
57	465	-186.117	-60.4731	-146.02
94	4860	-120.437	-39.1324	-124.55
49	1940	-245.146	-79.6527	-86.08
49	1945	-268.648	-87.2891	-84.37
49	1945	-252.615	-82.0795	-84.37
49	1945	-251.225	-81.628	-84.37
49	1942.5	-245.146	-79.6527	-84.37
49	1945	-268.648	-87.2891	-72.02
49	1945	-252.615	-82.0795	-72.02
49	1945	-251.225	-81.628	-72.02
49	1942.5	-245.146	-79.6527	-72.02
49	1945	-268.648	-87.2891	-70.31
49	1945	-252.615	-82.0795	-70.31
49	1945	-251.225	-81.628	-70.31
49	1942.5	-245.146	-79.6527	-70.31
62	10975	-241.543	-78.482	-66.7
49	1945	-268.648	-87.2891	-57.58
49	1945	-252.615	-82.0795	-57.58
49	1945	-251.225	-81.628	-57.58
49	1942.5	-245.146	-79.6527	-57.58
49	1945	-268.648	-87.2891	-55.6167
49	1945	-252.615	-82.0795	-55.6167
49	1945	-251.225	-81.628	-55.6167
49	1942.5	-245.146	-79.6527	-55.6167
57	460	-206.355	-67.049	-85.51
71	450	-185.936	-60.4144	-82.85
86	13135	40.4417	255.339	-142.98
49	1940	-246.29	-80.0246	-47.13
49	1940	-245.098	-79.6371	-47.13
49	1942.5	-246.29	-80.0246	-29.1399
49	1942.5	-245.098	-79.6371	-29.1399
49	1942.5	-246.29	-80.0246	-28.32
49	1942.5	-246.29	-80.0246	-27.37
49	1942.5	-246.29	-80.0246	-26.6039
49	1942.5	-245.098	-79.6371	-26.6039
45	4240	-253.338	-82.3144	-25.28
49	1940	-246.29	-80.0246	-20.53
49	1940	-245.098	-79.6371	-20.53
7	20680	-222.528	-72.3038	-31.55
57	455	-214.668	-69.7498	-19.96
7	20685	-104.897	-34.083	-85.32
17	5395	-118.901	-38.6333	-83.42
57	460	26.9435	170.115	-108.78
16	21535	-156.114	-50.7246	-24.52
30	3765	25.1416	158.738	-166.92
94	4865	22.5446	142.341	-159.32
73	2670	-101.56	-32.9988	-29.84
94	4855	-122.685	-39.8628	-23.38
57	465	20.8334	131.537	-157.04
53	1940	-276.131	-43.7348	49.41
49	1950	-280.736	-44.4642	36.6
49	1950	-279.047	-44.1966	36.6
49	1950	-276.982	-43.8697	36.6
49	1950	-269.194	-42.6362	36.6
49	1950	-267.412	-42.3538	36.6
49	1950	-266.661	-42.235	36.6
49	1950	-257.559	-40.7934	36.6
49	1950	-280.736	-44.4642	35.2723
49	1950	-279.047	-44.1966	35.2723
49	1950	-276.982	-43.8697	35.2723
49	1950	-269.194	-42.6362	35.2723
49	1950	-267.412	-42.3538	35.2723
49	1950	-266.661	-42.235	35.2723
49	1950	-257.559	-40.7934	35.2723
49	1950	-280.736	-44.4642	34.78
49	1950	-279.047	-44.1966	34.78
49	1950	-276.982	-43.8697	34.78
49	1950	-269.194	-42.6362	34.78
49	1950	-267.412	-42.3538	34.78
49	1950	-266.661	-42.235	34.78
49	1950	-257.559	-40.7934	34.78
49	1950	-280.736	-44.4642	34.21
49	1950	-279.047	-44.1966	34.21
49	1950	-276.982	-43.8697	34.21
49	1950	-269.194	-42.6362	34.21
49	1950	-267.412	-42.3538	34.21
49	1950	-266.661	-42.235	34.21
49	1950	-257.559	-40.7934	34.21
49	1950	-280.736	-44.4642	28.5541
49	1950	-279.047	-44.1966	28.5541
49	1950	-276.982	-43.8697	28.5541
49	1950	-269.194	-42.6362	28.5541
49	1950	-267.412	-42.3538	28.5541
49	1950	-266.661	-42.235	28.5541
49	1950	-257.559	-40.7934	28.5541
49	1950	-280.736	-44.4642	26.61
49	1950	-279.047	-44.1966	26.61
49	1950	-276.982	-43.8697	26.61
49	1950	-269.194	-42.6362	26.61
49	1950	-267.412	-42.3538	26.61
49	1950	-266.661	-42.235	26.61
49	1950	-257.559	-40.7934	26.61
49	1950	-280.736	-44.4642	24.8593
49	1950	-279.047	-44.1966	24.8593
49	1950	-276.982	-43.8697	24.8593
49	1950	-269.194	-42.6362	24.8593
49	1950	-267.412	-42.3538	24.8593
49	1950	-266.661	-42.235	24.8593
49	1950	-257.559	-40.7934	24.8593
49	1950	-280.736	-44.4642	20.15
49	1950	-279.047	-44.1966	20.15
49	1950	-276.982	-43.8697	20.15
49	1950	-269.194	-42.6362	20.15
49	1950	-267.412	-42.3538	20.15
49	1950	-266.661	-42.235	20.15
49	1950	-257.559	-40.7934	20.15
49	1950	-280.736	-44.4642	3.37933
49	1950	-279.047	-44.1966	3.37933
49	1950	-276.982	-43.8697	3.37933
49	1950	-269.194	-42.6362	3.37933
49	1950	-267.412	-42.3538	3.37933
49	1950	-266.661	-42.235	3.37933
49	1950	-257.559	-40.7934	3.37933
99	16200	-170.49	-27.0029	95.01
39	2930	-177.809	-28.1621	94.725
39	2932.5	-177.809	-28.1621	94.44
39	2932.5	-177.809	-28.1621	86.84
39	2930	-177.809	-28.1621	85.89
39	2930	-177.809	-28.1621	84.94
27	12255	-150.785	-23.8821	56.25
19	5000	-186.253	-29.4996	53.4
29	9695	66.5734	204.892	107.26
66	11560	67.4876	207.705	106.88
99	16195	-179.585	-28.4435	6.09
63	13025	43.7707	134.712	154.95
11	21795	-133.057	-21.0742	1.53
62	10980	-225.477	-35.712	-188.01
35	12120	-234.308	-37.1108	-154.487
35	12120	-227.455	-36.0254	-154.487
57	465	-199.854	-31.6537	-148.3
45	4245	-230.255	-36.4688	-127.78
94	4860	-118.132	-18.7103	-126.83
62	10980	-97.1332	-15.3844	-106.69
49	1942.5	-247.6	-39.216	-98.05
49	1945	-247.332	-39.1735	-98.05
49	1945	-242.077	-38.3413	-98.05
49	1945	-240.952	-38.163	-98.05
49	1942.5	-247.6	-39.216	-87.41
49	1945	-247.332	-39.1735	-87.41
49	1945	-242.077	-38.3413	-87.41
49	1945	-240.952	-38.163	-87.41
49	1940	-247.6	-39.216	-80.57
49	1942.5	-247.332	-39.1735	-80.57
49	1942.5	-242.077	-38.3413	-80.57
49	1942.5	-240.952	-38.163	-80.57
49	1942.5	-247.6	-39.216	-73.92
49	1945	-247.332	-39.1735	-73.92
49	1945	-242.077	-38.3413	-73.92
49	1945	-240.952	-38.163	-73.92
49	1942.5	-247.6	-39.216	-59.86
49	1945	-247.332	-39.1735	-59.86
49	1945	-242.077	-38.3413	-59.86
49	1945	-240.952	-38.163	-59.86
57	460	-222.373	-35.2204	-87.22
62	10977.5	-229.591	-36.3637	-75.06
62	10975	-227.815	-36.0824	-75.06
62	10977.5	-227.628	-36.0527	-75.06
62	10975	-227.44	-36.0229	-75.06
49	1942.5	-249.49	-39.5153	-41.81
49	1942.5	-248.562	-39.3684	-41.81
49	1940	-246.718	-39.0763	-41.81
49	1940	-245.455	-38.8763	-41.81
49	1942.5	-244.142	-38.6683	-41.81
49	1947.5	-272.715	-43.1938	-38.01
49	1947.5	-271.487	-42.9993	-38.01
49	1947.5	-270.219	-42.7985	-38.01
49	1947.5	-269.029	-42.61	-38.01
49	1947.5	-268.04	-42.4534	-38.01
49	1947.5	-251.201	-39.7863	-38.01
49	1945	-249.49	-39.5153	-38.01
49	1945	-248.562	-39.3684	-38.01
49	1942.5	-246.718	-39.0763	-38.01
49	1942.5	-245.455	-38.8763	-38.01
49	1945	-244.142	-38.6683	-38.01
49	1950	-272.715	-43.1938	-36.3
49	1950	-271.487	-42.9993	-36.3
49	1950	-270.219	-42.7985	-36.3
49	1950	-269.029	-42.61	-36.3
49	1950	-268.04	-42.4534	-36.3
49	1950	-251.201	-39.7863	-36.3
49	1947.5	-249.49	-39.5153	-36.3
49	1947.5	-248.562	-39.3684	-36.3
49	1947.5	-244.142	-38.6683	-36.3
0	1045	-269.034	-42.6107	-33.83
49	1950	-272.715	-43.1938	-32.1438
49	1950	-271.487	-42.9993	-32.1438
49	1950	-270.219	-42.7985	-32.1438
49	1950	-269.029	-42.61	-32.1438
49	1950	-268.04	-42.4534	-32.1438
49	1950	-251.201	-39.7863	-32.1438
49	1947.5	-249.49	-39.5153	-32.1438
49	1947.5	-248.562	-39.3684	-32.1438
49	1947.5	-244.142	-38.6683	-32.1438
45	4240	-251.648	-39.8572	-27.94
49	1947.5	-272.715	-43.1938	-22.24
49	1947.5	-271.487	-42.9993	-22.24
49	1947.5	-270.219	-42.7985	-22.24
49	1947.5	-269.029	-42.61	-22.24
49	1947.5	-268.04	-42.4534	-22.24
49	1947.5	-251.201	-39.7863	-22.24
49	1945	-249.49	-39.5153	-22.24
49	1945	-248.562	-39.3684	-22.24
49	1942.5	-246.718	-39.0763	-22.24
49	1942.5	-245.455	-38.8763	-22.24
49	1945	-244.142	-38.6683	-22.24
49	1950	-272.715	-43.1938	-18.5011
49	1950	-271.487	-42.9993	-18.5011
49	1950	-270.219	-42.7985	-18.5011
49	1950	-269.029	-42.61	-18.5011
49	1950	-268.04	-42.4534	-18.5011
49	1950	-251.201	-39.7863	-18.5011
49	1947.5	-249.49	-39.5153	-18.5011
49	1947.5	-248.562	-39.3684	-18.5011
49	1947.5	-244.142	-38.6683	-18.5011
71	445	-282.237	-44.7019	-17.68
49	1942.5	-249.49	-39.5153	-16.54
49	1942.5	-248.562	-39.3684	-16.54
49	1940	-246.718	-39.0763	-16.54
49	1940	-245.455	-38.8763	-16.54
49	1942.5	-244.142	-38.6683	-16.54
49	1947.5	-272.715	-43.1938	-15.4
49	1947.5	-271.487	-42.9993	-15.4
49	1947.5	-270.219	-42.7985	-15.4
49	1947.5	-269.029	-42.61	-15.4
49	1947.5	-268.04	-42.4534	-15.4
49	1947.5	-251.201	-39.7863	-15.4
49	1945	-249.49	-39.5153	-15.4
49	1945	-248.562	-39.3684	-15.4
49	1942.5	-246.718	-39.0763	-15.4
49	1942.5	-245.455	-38.8763	-15.4
49	1945	-244.142	-38.6683	-15.4
49	1947.5	-272.715	-43.1938	-14.64
49	1947.5	-271.487	-42.9993	-14.64
49	1947.5	-270.219	-42.7985	-14.64
49	1947.5	-269.029	-42.61	-14.64
49	1947.5	-268.04	-42.4534	-14.64
49	1947.5	-251.201	-39.7863	-14.64
49	1945	-249.49	-39.5153	-14.64
49	1945	-248.562	-39.3684	-14.64
49	1942.5	-246.718	-39.0763	-14.64
49	1942.5	-245.455	-38.8763	-14.64
49	1945	-244.142	-38.6683	-14.64
49	1947.5	-272.715	-43.1938	-12.36
49	1947.5	-271.487	-42.9993	-12.36
49	1947.5	-270.219	-42.7985	-12.36
49	1947.5	-269.029	-42.61	-12.36
49	1947.5	-268.04	-42.4534	-12.36
49	1947.5	-251.201	-39.7863	-12.36
49	1945	-249.49	-39.5153	-12.36
49	1945	-248.562	-39.3684	-12.36
49	1942.5	-246.718	-39.0763	-12.36
49	1942.5	-245.455	-38.8763	-12.36
49	1945	-244.142	-38.6683	-12.36
49	1950	-272.715	-43.1938	-11.41
49	1950	-271.487	-42.9993	-11.41
49	1950	-270.219	-42.7985	-11.41
49	1950	-269.029	-42.61	-11.41
49	1950	-268.04	-42.4534	-11.41
49	1950	-251.201	-39.7863	-11.41
49	1947.5	-249.49	-39.5153	-11.41
49	1947.5	-248.562	-39.3684	-11.41
49	1947.5	-244.142	-38.6683	-11.41
49	1950	-272.715	-43.1938	-6.47
49	1950	-271.487	-42.9993	-6.47
49	1950	-270.219	-42.7985	-6.47
49	1950	-269.029	-42.61	-6.47
49	1950	-268.04	-42.4534	-6.47
49	1950	-251.201	-39.7863	-6.47
49	1947.5	-249.49	-39.5153	-6.47
49	1947.5	-248.562	-39.3684	-6.47
49	1947.5	-244.142	-38.6683	-6.47
49	1950	-272.715	-43.1938	-5.14633
49	1950	-271.487	-42.9993	-5.14633
49	1950	-270.219	-42.7985	-5.14633
49	1950	-269.029	-42.61	-5.14633
49	1950	-268.04	-42.4534	-5.14633
49	1950	-251.201	-39.7863	-5.14633
49	1947.5	-249.49	-39.5153	-5.14633
49	1947.5	-248.562	-39.3684	-5.14633
49	1947.5	-244.142	-38.6683	-5.14633
7	20680	-226.689	-35.9041	-32.88
57	455	-233.82	-37.0335	-21.48
71	450	-182.688	-28.9349	-85.32
17	5395	-111.752	-17.6998	-86.27
7	20685	-115.029	-18.2188	-85.7
7	20685	-114.004	-18.0564	-85.7
57	460	49.2577	151.6	-110.87
16	21535	-142.798	-22.617	-26.8
94	4865	48.0568	147.904	-162.93
30	3765	45.8844	141.218	-153.81
73	2670	-115.752	-18.3332	-30.6
94	4855	-120.848	-19.1404	-24.71
57	465	37.9581	116.823	-156.85
53	1940	-270.745	-3.31556e-14	52.26
39	2930	-207.253	-2.53804e-14	76.713
19	5000	-195.695	-2.39649e-14	54.54
48	5210	125.503	246.314	144.12
66	11560	111.443	218.72	109.54
3	10515	-274.045	-3.35597e-14	26.23
62	10975	-248.475	-3.04284e-14	3.43
26	7640	109.977	215.842	195.99
19	5005	116.917	229.462	149.82
60	5835	-225.593	-2.76263e-14	48.5648
60	5835	-196.849	-2.41062e-14	48.5648
60	5835	-195.315	-2.39184e-14	48.5648
-999	13025	104.589	205.267	190.29
-999	13027.5	103.799	203.716	190.29
-999	13025	103.594	203.314	190.29
-999	13027.5	102.723	201.604	190.29
-999	13027.5	101.556	199.315	190.29
-999	13027.5	104.589	205.267	186.11
-999	13030	103.799	203.716	186.11
-999	13027.5	103.594	203.314	186.11
-999	13030	102.723	201.604	186.11
-999	13030	101.556	199.315	186.11
-999	13027.5	104.589	205.267	177.37
-999	13030	103.799	203.716	177.37
-999	13027.5	103.594	203.314	177.37
-999	13030	102.723	201.604	177.37
-999	13030	101.556	199.315	177.37
-999	13025	104.589	205.267	176.61
-999	13027.5	103.799	203.716	176.61
-999	13025	103.594	203.314	176.61
