,muonID1,muonID2,x1,x1_normed,y1,y1_normed,z1,z1_normed,p1,t1_normed,t1,x2,x2_normed,y2,y2_normed,z2,z2_normed,t2_normed,t2,label
416264,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,93.5345,0.658651281,-67.9568,0.375233766,-5.52,0.480220343,0.194444444,4285,-1
416910,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,93.5345,0.658651281,-67.9568,0.375233766,-5.52,0.480220343,0.194444444,4285,-1
415620,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-281.486,0.000489645,44.583,0.572741313,-5.33,0.480707148,0.194675926,4290,-1
414974,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-281.486,0.000489645,44.583,0.572741313,-5.33,0.480707148,0.194675926,4290,-1
417558,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-281.486,0.000489645,44.583,0.572741313,-5.33,0.480707148,0.194675926,4290,-1
416266,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-281.486,0.000489645,44.583,0.572741313,-5.33,0.480707148,0.194675926,4290,-1
416912,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-281.486,0.000489645,44.583,0.572741313,-5.33,0.480707148,0.194675926,4290,-1
415497,979,104,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-217.735,0.112372762,-2.67E-14,4.94E-01,-5.14,0.481193953,0.156944444,3475,-1
415650,979,331,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,44.1075,0.571906809,278.484,0.983237978,-5.14,0.481193953,0.474074074,10325,-1
414851,979,104,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-217.735,0.112372762,-2.67E-14,4.94E-01,-5.14,0.481193953,0.156944444,3475,-1
415004,979,331,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,44.1075,0.571906809,278.484,0.983237978,-5.14,0.481193953,0.474074074,10325,-1
417435,979,104,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-217.735,0.112372762,-2.67E-14,4.94E-01,-5.14,0.481193953,0.156944444,3475,-1
417588,979,331,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,44.1075,0.571906809,278.484,0.983237978,-5.14,0.481193953,0.474074074,10325,-1
416143,979,104,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-217.735,0.112372762,-2.67E-14,4.94E-01,-5.14,0.481193953,0.156944444,3475,-1
416296,979,331,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,44.1075,0.571906809,278.484,0.983237978,-5.14,0.481193953,0.474074074,10325,-1
416789,979,104,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-217.735,0.112372762,-2.67E-14,4.94E-01,-5.14,0.481193953,0.156944444,3475,-1
416942,979,331,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,44.1075,0.571906809,278.484,0.983237978,-5.14,0.481193953,0.474074074,10325,-1
415459,979,81,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,41.4516,0.5672457,-261.715,0.035187785,-4.95,0.481680758,0.110185185,2465,-1
415628,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,104.199,0.677367497,-53.0919,0.401321692,-4.95,0.481680758,0.194444444,4285,-1
414813,979,81,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,41.4516,0.5672457,-261.715,0.035187785,-4.95,0.481680758,0.110185185,2465,-1
414982,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,104.199,0.677367497,-53.0919,0.401321692,-4.95,0.481680758,0.194444444,4285,-1
417397,979,81,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,41.4516,0.5672457,-261.715,0.035187785,-4.95,0.481680758,0.110185185,2465,-1
417566,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,104.199,0.677367497,-53.0919,0.401321692,-4.95,0.481680758,0.194444444,4285,-1
416105,979,81,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,41.4516,0.5672457,-261.715,0.035187785,-4.95,0.481680758,0.110185185,2465,-1
416274,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,104.199,0.677367497,-53.0919,0.401321692,-4.95,0.481680758,0.194444444,4285,-1
416751,979,81,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,41.4516,0.5672457,-261.715,0.035187785,-4.95,0.481680758,0.110185185,2465,-1
416920,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,104.199,0.677367497,-53.0919,0.401321692,-4.95,0.481680758,0.194444444,4285,-1
415521,979,148,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-203.301,0.137704458,-147.707,0.235272025,-4.57,0.482654368,0.023148148,585,-1
414875,979,148,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-203.301,0.137704458,-147.707,0.235272025,-4.57,0.482654368,0.023148148,585,-1
417459,979,148,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-203.301,0.137704458,-147.707,0.235272025,-4.57,0.482654368,0.023148148,585,-1
416167,979,148,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-203.301,0.137704458,-147.707,0.235272025,-4.57,0.482654368,0.023148148,585,-1
416813,979,148,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-203.301,0.137704458,-147.707,0.235272025,-4.57,0.482654368,0.023148148,585,-1
415630,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,113.751,0.694131274,-36.96,0.429633205,-4.38,0.483141174,0.194444444,4285,-1
415626,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,101.317,0.672309582,198.845,0.843471394,-4.38,0.483141174,0.194444444,4285,-1
414984,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,113.751,0.694131274,-36.96,0.429633205,-4.38,0.483141174,0.194444444,4285,-1
414980,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,101.317,0.672309582,198.845,0.843471394,-4.38,0.483141174,0.194444444,4285,-1
417568,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,113.751,0.694131274,-36.96,0.429633205,-4.38,0.483141174,0.194444444,4285,-1
417564,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,101.317,0.672309582,198.845,0.843471394,-4.38,0.483141174,0.194444444,4285,-1
416276,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,113.751,0.694131274,-36.96,0.429633205,-4.38,0.483141174,0.194444444,4285,-1
416272,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,101.317,0.672309582,198.845,0.843471394,-4.38,0.483141174,0.194444444,4285,-1
416922,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,113.751,0.694131274,-36.96,0.429633205,-4.38,0.483141174,0.194444444,4285,-1
416918,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,101.317,0.672309582,198.845,0.843471394,-4.38,0.483141174,0.194444444,4285,-1
415516,979,148,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-195.342,0.151672517,-195.342,0.151672517,-4.19,0.483627979,0.023148148,585,-1
415523,979,148,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-200.38,0.142830818,-102.099,0.315314145,-4.19,0.483627979,0.023148148,585,-1
415478,979,104,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-232.194,0.086997192,-36.7759,0.429956301,-4.19,0.483627979,0.156944444,3475,-1
415607,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,132.805,0.727571078,132.805,0.727571078,-4.19,0.483627979,0.194444444,4285,-1
415613,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,120.44,0.705870481,165.771,0.785426465,-4.19,0.483627979,0.194444444,4285,-1
414870,979,148,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-195.342,0.151672517,-195.342,0.151672517,-4.19,0.483627979,0.023148148,585,-1
414877,979,148,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-200.38,0.142830818,-102.099,0.315314145,-4.19,0.483627979,0.023148148,585,-1
414832,979,104,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-232.194,0.086997192,-36.7759,0.429956301,-4.19,0.483627979,0.156944444,3475,-1
414961,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,132.805,0.727571078,132.805,0.727571078,-4.19,0.483627979,0.194444444,4285,-1
414967,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,120.44,0.705870481,165.771,0.785426465,-4.19,0.483627979,0.194444444,4285,-1
417454,979,148,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-195.342,0.151672517,-195.342,0.151672517,-4.19,0.483627979,0.023148148,585,-1
417461,979,148,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-200.38,0.142830818,-102.099,0.315314145,-4.19,0.483627979,0.023148148,585,-1
417416,979,104,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-232.194,0.086997192,-36.7759,0.429956301,-4.19,0.483627979,0.156944444,3475,-1
417545,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,132.805,0.727571078,132.805,0.727571078,-4.19,0.483627979,0.194444444,4285,-1
417551,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,120.44,0.705870481,165.771,0.785426465,-4.19,0.483627979,0.194444444,4285,-1
416162,979,148,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-195.342,0.151672517,-195.342,0.151672517,-4.19,0.483627979,0.023148148,585,-1
416169,979,148,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-200.38,0.142830818,-102.099,0.315314145,-4.19,0.483627979,0.023148148,585,-1
416124,979,104,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-232.194,0.086997192,-36.7759,0.429956301,-4.19,0.483627979,0.156944444,3475,-1
416253,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,132.805,0.727571078,132.805,0.727571078,-4.19,0.483627979,0.194444444,4285,-1
416259,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,120.44,0.705870481,165.771,0.785426465,-4.19,0.483627979,0.194444444,4285,-1
416808,979,148,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-195.342,0.151672517,-195.342,0.151672517,-4.19,0.483627979,0.023148148,585,-1
416815,979,148,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-200.38,0.142830818,-102.099,0.315314145,-4.19,0.483627979,0.023148148,585,-1
416770,979,104,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-232.194,0.086997192,-36.7759,0.429956301,-4.19,0.483627979,0.156944444,3475,-1
416899,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,132.805,0.727571078,132.805,0.727571078,-4.19,0.483627979,0.194444444,4285,-1
416905,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,120.44,0.705870481,165.771,0.785426465,-4.19,0.483627979,0.194444444,4285,-1
415611,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,122.261,0.709066339,-19.3642,0.460513865,-4,0.484114784,0.194444444,4285,-1
415617,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,40.9569,0.566377501,258.592,0.948327483,-4,0.484114784,0.194444444,4285,-1
414965,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,122.261,0.709066339,-19.3642,0.460513865,-4,0.484114784,0.194444444,4285,-1
414971,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,40.9569,0.566377501,258.592,0.948327483,-4,0.484114784,0.194444444,4285,-1
417549,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,122.261,0.709066339,-19.3642,0.460513865,-4,0.484114784,0.194444444,4285,-1
417555,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,40.9569,0.566377501,258.592,0.948327483,-4,0.484114784,0.194444444,4285,-1
416257,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,122.261,0.709066339,-19.3642,0.460513865,-4,0.484114784,0.194444444,4285,-1
416263,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,40.9569,0.566377501,258.592,0.948327483,-4,0.484114784,0.194444444,4285,-1
416903,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,122.261,0.709066339,-19.3642,0.460513865,-4,0.484114784,0.194444444,4285,-1
416909,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,40.9569,0.566377501,258.592,0.948327483,-4,0.484114784,0.194444444,4285,-1
415631,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,139.648,0.739580555,101.461,0.672562303,-3.81,0.484601589,0.194444444,4285,-1
415596,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-232.41,0.086618112,168.856,0.790840646,-3.81,0.484601589,0.194675926,4290,-1
414985,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,139.648,0.739580555,101.461,0.672562303,-3.81,0.484601589,0.194444444,4285,-1
414950,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-232.41,0.086618112,168.856,0.790840646,-3.81,0.484601589,0.194675926,4290,-1
417569,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,139.648,0.739580555,101.461,0.672562303,-3.81,0.484601589,0.194444444,4285,-1
417534,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-232.41,0.086618112,168.856,0.790840646,-3.81,0.484601589,0.194675926,4290,-1
416277,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,139.648,0.739580555,101.461,0.672562303,-3.81,0.484601589,0.194444444,4285,-1
416242,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-232.41,0.086618112,168.856,0.790840646,-3.81,0.484601589,0.194675926,4290,-1
416923,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,139.648,0.739580555,101.461,0.672562303,-3.81,0.484601589,0.194444444,4285,-1
416888,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-232.41,0.086618112,168.856,0.790840646,-3.81,0.484601589,0.194675926,4290,-1
415472,979,104,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-240.689,0.072088452,-78.2045,0.357249035,-3.62,0.485088394,0.156944444,3475,-1
415522,979,148,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-187.502,0.16543173,-60.9232,0.387577747,-3.62,0.485088394,0.023148148,585,-1
415625,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,129.675,0.722077922,0,0.49449807,-3.62,0.485088394,0.194444444,4285,-1
414826,979,104,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-240.689,0.072088452,-78.2045,0.357249035,-3.62,0.485088394,0.156944444,3475,-1
414876,979,148,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-187.502,0.16543173,-60.9232,0.387577747,-3.62,0.485088394,0.023148148,585,-1
414979,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,129.675,0.722077922,0,0.49449807,-3.62,0.485088394,0.194444444,4285,-1
417410,979,104,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-240.689,0.072088452,-78.2045,0.357249035,-3.62,0.485088394,0.156944444,3475,-1
417460,979,148,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-187.502,0.16543173,-60.9232,0.387577747,-3.62,0.485088394,0.023148148,585,-1
417563,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,129.675,0.722077922,0,0.49449807,-3.62,0.485088394,0.194444444,4285,-1
416118,979,104,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-240.689,0.072088452,-78.2045,0.357249035,-3.62,0.485088394,0.156944444,3475,-1
416168,979,148,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-187.502,0.16543173,-60.9232,0.387577747,-3.62,0.485088394,0.023148148,585,-1
416271,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,129.675,0.722077922,0,0.49449807,-3.62,0.485088394,0.194444444,4285,-1
416764,979,104,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-240.689,0.072088452,-78.2045,0.357249035,-3.62,0.485088394,0.156944444,3475,-1
416814,979,148,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-187.502,0.16543173,-60.9232,0.387577747,-3.62,0.485088394,0.023148148,585,-1
416917,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,129.675,0.722077922,0,0.49449807,-3.62,0.485088394,0.194444444,4285,-1
415597,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,135.96,0.733108108,21.534,0.532290277,-3.43,0.485575199,0.194444444,4285,-1
415605,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,140.133,0.74043173,45.5321,0.574406985,-3.43,0.485575199,0.194444444,4285,-1
415612,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,141.612,0.743027378,72.155,0.621130221,-3.43,0.485575199,0.194444444,4285,-1
415621,979,305,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-4.51E-14,4.94E-01,280.435,0.986661987,-3.43,0.485575199,0.194444444,4285,-1
414951,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,135.96,0.733108108,21.534,0.532290277,-3.43,0.485575199,0.194444444,4285,-1
414959,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,140.133,0.74043173,45.5321,0.574406985,-3.43,0.485575199,0.194444444,4285,-1
414966,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,141.612,0.743027378,72.155,0.621130221,-3.43,0.485575199,0.194444444,4285,-1
414975,979,305,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-4.51E-14,4.94E-01,280.435,0.986661987,-3.43,0.485575199,0.194444444,4285,-1
417535,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,135.96,0.733108108,21.534,0.532290277,-3.43,0.485575199,0.194444444,4285,-1
417543,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,140.133,0.74043173,45.5321,0.574406985,-3.43,0.485575199,0.194444444,4285,-1
417550,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,141.612,0.743027378,72.155,0.621130221,-3.43,0.485575199,0.194444444,4285,-1
417559,979,305,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-4.51E-14,4.94E-01,280.435,0.986661987,-3.43,0.485575199,0.194444444,4285,-1
416243,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,135.96,0.733108108,21.534,0.532290277,-3.43,0.485575199,0.194444444,4285,-1
416251,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,140.133,0.74043173,45.5321,0.574406985,-3.43,0.485575199,0.194444444,4285,-1
416258,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,141.612,0.743027378,72.155,0.621130221,-3.43,0.485575199,0.194444444,4285,-1
416267,979,305,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-4.51E-14,4.94E-01,280.435,0.986661987,-3.43,0.485575199,0.194444444,4285,-1
416889,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,135.96,0.733108108,21.534,0.532290277,-3.43,0.485575199,0.194444444,4285,-1
416897,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,140.133,0.74043173,45.5321,0.574406985,-3.43,0.485575199,0.194444444,4285,-1
416904,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,141.612,0.743027378,72.155,0.621130221,-3.43,0.485575199,0.194444444,4285,-1
416913,979,305,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-4.51E-14,4.94E-01,280.435,0.986661987,-3.43,0.485575199,0.194444444,4285,-1
415469,979,104,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-241.405,0.070831871,-123.002,0.278629344,-2.86,0.487035614,0.156712963,3470,-1
414823,979,104,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-241.405,0.070831871,-123.002,0.278629344,-2.86,0.487035614,0.156712963,3470,-1
417407,979,104,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-241.405,0.070831871,-123.002,0.278629344,-2.86,0.487035614,0.156712963,3470,-1
416115,979,104,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-241.405,0.070831871,-123.002,0.278629344,-2.86,0.487035614,0.156712963,3470,-1
416761,979,104,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-241.405,0.070831871,-123.002,0.278629344,-2.86,0.487035614,0.156712963,3470,-1
415454,979,74,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.688888889,14965,-1
415518,979,148,-127.603,0.270554581,-1.56E-14,4.94E-01,-20.72,0.441275942,0.01162016158,0.511111111,11125,-167.436,0.200647596,-26.5193,0.447956652,-2.67,0.487522419,0.023148148,585,-1
414808,979,74,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.688888889,14965,-1
414872,979,148,-162.833,0.208725869,-25.7903,0.449236048,-18.06,0.448091212,0.01490777481,0.511111111,11125,-167.436,0.200647596,-26.5193,0.447956652,-2.67,0.487522419,0.023148148,585,-1
417392,979,74,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.688888889,14965,-1
417456,979,148,-193.164,0.155494911,-62.7629,0.38434907,-15.21,0.455393287,0.01830772195,0.511111111,11125,-167.436,0.200647596,-26.5193,0.447956652,-2.67,0.487522419,0.023148148,585,-1
416100,979,74,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.688888889,14965,-1
416164,979,148,-213.74,0.119383994,-108.906,0.303367848,-13.69,0.459287727,0.02159787344,0.511111111,11125,-167.436,0.200647596,-26.5193,0.447956652,-2.67,0.487522419,0.023148148,585,-1
416746,979,74,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.688888889,14965,-1
416810,979,148,-220.208,0.108032643,-159.99,0.213715339,-11.98,0.463668973,0.02449036293,0.511111111,11125,-167.436,0.200647596,-26.5193,0.447956652,-2.67,0.487522419,0.023148148,585,-1
